MachineNo,MachineCode,ProductionID,ItemCode,ItemName,TotalQuantity,ScrapQuantity,SyncTime,UserName,MHECode,QualityStatus,LiveQty,source_schema
Duplex_winder 1,Duplex_winder 1,Duplex_31122025004513_10,1208012ULTXPC1-2S,1208012ULTXPC1-2S,130.0,0.0,2025-12-31 00:45:13.760,16896,SW00087,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025004858_11,1208012ULTXPC1-2S,1208012ULTXPC1-2S,130.0,0.0,2025-12-31 00:48:58.157,16896,SW00111,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025004917_12,1208012ULTXPC1-2S,1208012ULTXPC1-2S,130.0,0.0,2025-12-31 00:49:17.910,16896,SW00098,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025005522_13,1208012ULTXPC1-2S,1208012ULTXPC1-2S,130.0,0.0,2025-12-31 00:55:22.340,16896,SW00162,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025005548_14,1208012ULTXPC1-2S,1208012ULTXPC1-2S,130.0,0.0,2025-12-31 00:55:48.850,16896,SW00151,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025010503_1,17560R15UXTOUR-VMAXX,17560R15UXTOUR-VMAXX,111.0,0.0,2025-12-31 01:05:03.497,16896,CSTA659,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025012533_5,17560R15UXTOUR-VMAXX,17560R15UXTOUR-VMAXX,111.0,0.0,2025-12-31 01:25:33.950,16896,CSTA810,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025013115_1,1956016RANGHPE-VMAXX,1956016RANGHPE-VMAXX,111.0,0.0,2025-12-31 01:31:15.540,16896,CSTA808,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025020636_3,18565R15UXTR-VMAXX,18565R15UXTR-VMAXX,111.0,0.0,2025-12-31 02:06:36.323,16896,CSTA161,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025021049_4,16570R14TAXI-VMAXX,16570R14TAXI-VMAXX,111.0,0.0,2025-12-31 02:10:49.523,16896,CSTA674,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025021441_5,16570R14TAXI-VMAXX,16570R14TAXI-VMAXX,111.0,0.0,2025-12-31 02:14:41.290,16896,CSTA793,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025021923_6,18565R15UXTR-VMAXX,18565R15UXTR-VMAXX,111.0,0.0,2025-12-31 02:19:23.893,16896,CSTA795,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025022250_7,16570R14TAXI-VMAXX,16570R14TAXI-VMAXX,111.0,0.0,2025-12-31 02:22:50.183,16896,CSTA600,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025022836_8,16570R14TAXI-VMAXX,16570R14TAXI-VMAXX,111.0,0.0,2025-12-31 02:28:36.640,16896,CSTA637,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025023201_9,16570R14TAXI-VMAXX,16570R14TAXI-VMAXX,111.0,0.0,2025-12-31 02:32:01.370,16896,CSTA433,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025023713_10,16570R14TAXI-VMAXX,16570R14TAXI-VMAXX,111.0,0.0,2025-12-31 02:37:13.123,16896,CSTA893,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025024220_11,16570R14TAXI-VMAXX,16570R14TAXI-VMAXX,111.0,0.0,2025-12-31 02:42:20.973,16896,CSTA421,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025025329_14,18565R15UXTR-VMAXX,18565R15UXTR-VMAXX,111.0,0.0,2025-12-31 02:53:29.260,16896,CSTA717,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025025827_1,16580R14TAXI-VMAXX,16580R14TAXI-VMAXX,111.0,0.0,2025-12-31 02:58:27.703,16896,CSTA958,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025030802_2,16580R14UXTOUR-VMAXX,16580R14UXTOUR-VMAXX,111.0,0.0,2025-12-31 03:08:02.300,16896,CSTA802,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025031311_4,16580R14TAXI-VMAXX,16580R14TAXI-VMAXX,111.0,0.0,2025-12-31 03:13:11.200,16896,CSTA505,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025031540_5,16580R14TAXI-VMAXX,16580R14TAXI-VMAXX,111.0,0.0,2025-12-31 03:15:40.470,16896,CSTA222,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025031927_6,16580R14TAXI-VMAXX,16580R14TAXI-VMAXX,111.0,0.0,2025-12-31 03:19:27.673,16896,CSTA969,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025032447_7,16580R14TAXI-VMAXX,16580R14TAXI-VMAXX,111.0,0.0,2025-12-31 03:24:47.250,16896,CSTA899,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025033554_1,18565R15TAXI-VMAXX,18565R15TAXI-VMAXX,111.0,0.0,2025-12-31 03:35:54.767,16896,CSTA775,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025033842_2,18565R15TAXI-VMAXX,18565R15TAXI-VMAXX,111.0,0.0,2025-12-31 03:38:42.300,16896,CSTA809,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025034118_3,18565R15TAXI-VMAXX,18565R15TAXI-VMAXX,111.0,0.0,2025-12-31 03:41:18.707,16896,CSTA216,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025034838_4,18565R15TAXI-VMAXX,18565R15TAXI-VMAXX,111.0,0.0,2025-12-31 03:48:38.000,16896,CSTA623,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025035427_1,SW235/65R16SK+-NBJ,SW235/65R16SK+-NBJ,80.0,0.0,2025-12-31 03:54:27.730,16896,SWNBJ07,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025035533_2,SW235/65R16SK+-NBJ,SW235/65R16SK+-NBJ,80.0,0.0,2025-12-31 03:55:33.637,16896,SWNBJ05,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025040714_3,SW235/65R16SK+-NBJ,SW235/65R16SK+-NBJ,80.0,0.0,2025-12-31 04:07:14.287,16896,SWNBJ14,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025040908_4,SW235/65R16SK+-NBJ,SW235/65R16SK+-NBJ,80.0,0.0,2025-12-31 04:09:08.953,16896,SWNBJ36,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025041331_5,SW235/65R16SK+-NBJ,SW235/65R16SK+-NBJ,80.0,0.0,2025-12-31 04:13:31.370,16896,SWNBJ66,Consumed,0.00,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025041651_6,SW235/65R16SK+-NBJ,SW235/65R16SK+-NBJ,80.0,0.0,2025-12-31 04:16:51.170,16896,SW00017,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025041936_7,SW235/65R16SK+-NBJ,SW235/65R16SK+-NBJ,80.0,0.0,2025-12-31 04:19:36.220,16896,SWNBJ37,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025042429_1,1458012TMAXTL-US,1458012TMAXTL-US,130.0,0.0,2025-12-31 04:24:29.333,16896,SW00132,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025042540_3,1458012TMAXTL-US,1458012TMAXTL-US,130.0,0.0,2025-12-31 04:25:40.637,16896,SW00144,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025043412_4,1458012TMAXTL-US,1458012TMAXTL-US,130.0,0.0,2025-12-31 04:34:12.350,16896,SW00171,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025043438_5,1458012TMAXTL-US,1458012TMAXTL-US,130.0,0.0,2025-12-31 04:34:38.307,16896,SW00125,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025043623_6,1458012TMAXTL-US,1458012TMAXTL-US,130.0,0.0,2025-12-31 04:36:23.300,16896,SW00078,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025043649_7,1458012TMAXTL-US,1458012TMAXTL-US,130.0,0.0,2025-12-31 04:36:49.300,16896,SW00045,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025044126_8,1458012TMAXTL-US,1458012TMAXTL-US,130.0,0.0,2025-12-31 04:41:26.853,16896,SW00184,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025044153_9,1458012TMAXTL-US,1458012TMAXTL-US,130.0,0.0,2025-12-31 04:41:53.533,16896,SW00013,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025044647_10,1458012TMAXTL-US,1458012TMAXTL-US,130.0,0.0,2025-12-31 04:46:47.593,16896,SW00186,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025044714_11,1458012TMAXTL-US,1458012TMAXTL-US,130.0,0.0,2025-12-31 04:47:14.577,16896,SW00181,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025045629_1,1558013TAXIMAXTL-US,1558013TAXIMAXTL-US,130.0,0.0,2025-12-31 04:56:29.817,16896,SW00141,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025050403_2,1558013TAXIMAXTL-US,1558013TAXIMAXTL-US,130.0,0.0,2025-12-31 05:04:03.437,16896,SW00139,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025050811_3,1558013TAXIMAXTL-US,1558013TAXIMAXTL-US,130.0,0.0,2025-12-31 05:08:11.763,16896,SWUS015,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025051232_4,1558013TAXIMAXTL-US,1558013TAXIMAXTL-US,130.0,0.0,2025-12-31 05:12:32.190,16896,SWUS010,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025051911_5,1558013TAXIMAXTL-US,1558013TAXIMAXTL-US,130.0,0.0,2025-12-31 05:19:11.920,16896,SWUS007,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025052039_6,1558013TAXIMAXTL-US,1558013TAXIMAXTL-US,130.0,0.0,2025-12-31 05:20:39.783,16896,SWUS006,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025053832_1,18565R15TAXI-VMAXX,18565R15TAXI-VMAXX,110.0,0.0,2025-12-31 05:38:32.050,16896,CSTA627,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025054005_2,18565R15TAXI-VMAXX,18565R15TAXI-VMAXX,110.0,0.0,2025-12-31 05:40:05.070,16896,CSTA656,Consumed1,0,Duplex
Duplex_winder 1,Duplex_winder 1,Duplex_31122025054842_4,18565R15TAXI-VMAXX,18565R15TAXI-VMAXX,110.0,0.0,2025-12-31 05:48:42.370,16896,CSTA755,Consumed1,0,Duplex
Duplex_winder 2,Duplex_winder 2,Duplex_30122025143117_4,23570R16RANGERHT-NBJ,23570R16RANGERHT-NBJ,90.0,0.0,2025-12-30 14:31:17.510,16942,SWNBJ21,Consumed1,0,Duplex
Quintuplex,Quintuplex,Quintuplex_30122025060013_3,1856015TAXI-VMAXX,1856015TAXI-VMAXX,75.0,0.0,2025-12-30 06:00:13.740,79069,csta686,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025060529_5,1856015TAXI-VMAXX,1856015TAXI-VMAXX,75.0,0.0,2025-12-30 06:05:29.943,79069,csta638,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025062313_12,1856015TAXI-VMAXX,1856015TAXI-VMAXX,75.0,0.0,2025-12-30 06:23:13.480,79069,csta593,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025065827_7,1856515UXTOUR-VMAXX,1856515UXTOUR-VMAXX,75.0,0.0,2025-12-30 06:58:27.810,79069,csta823,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025073331_9,1856515UXTOUR-VMAXX,1856515UXTOUR-VMAXX,75.0,0.0,2025-12-30 07:33:31.253,79095,csta504,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025093421_2,2357016RANGERHT-NBJ,2357016RANGERHT-NBJ,100.0,0.0,2025-12-30 09:34:21.127,79095,LT00142,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025095413_6,1657014UXT-VMAXX,1657014UXT-VMAXX,75.0,0.0,2025-12-30 09:54:13.660,79095,csta256,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025095912_8,1657014UXT-VMAXX,1657014UXT-VMAXX,75.0,0.0,2025-12-30 09:59:12.103,79095,csta693,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025100121_10,1657014UXT-VMAXX,1657014UXT-VMAXX,75.0,0.0,2025-12-30 10:01:21.403,79095,csta758,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025100409_11,1657014UXT-VMAXX,1657014UXT-VMAXX,75.0,0.0,2025-12-30 10:04:09.200,79095,csta587,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025100559_12,1657014UXT-VMAXX,1657014UXT-VMAXX,75.0,0.0,2025-12-30 10:05:59.757,79095,csta340,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025101239_13,1657014UXT-VMAXX,1657014UXT-VMAXX,75.0,0.0,2025-12-30 10:12:39.657,79095,csta418,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025101708_1,1657014TAXI-VMAXX,1657014TAXI-VMAXX,75.0,0.0,2025-12-30 10:17:08.470,79095,csta684,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025102536_6,1657014TAXI-VMAXX,1657014TAXI-VMAXX,75.0,0.0,2025-12-30 10:25:36.240,79095,csta772,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025102829_7,1657014TAXI-VMAXX,1657014TAXI-VMAXX,75.0,0.0,2025-12-30 10:28:29.293,79095,csta729,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025111141_10,1657014TAXI-VMAXX,1657014TAXI-VMAXX,75.0,0.0,2025-12-30 11:11:41.020,79095,csta655,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025113509_2,2056516TAXI-VMAXX,2056516TAXI-VMAXX,75.0,0.0,2025-12-30 11:35:09.147,79095,csta780,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025122807_4,2056515TAXI-VMIMAXX,2056515TAXI-VMIMAXX,75.0,0.0,2025-12-30 12:28:07.233,79095,csta704,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025123602_7,2056515TAXI-VMIMAXX,2056515TAXI-VMIMAXX,75.0,0.0,2025-12-30 12:36:02.540,79095,csta713,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025144735_2,23565R16SK+-NBJ,23565R16SK+-NBJ,140.0,0.0,2025-12-30 14:47:35.247,79095,LT00088,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025145033_1,1856515TAXI-VMAXX,1856515TAXI-VMAXX,75.0,0.0,2025-12-30 14:50:33.430,79095,csta804,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025164811_4,155R13ULTXPC1-NBJ,155R13ULTXPC1-NBJ,120.0,0.0,2025-12-30 16:48:11.120,79069,A000006,Consumed,-1.00,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025172006_6,155R13ULTXPC1-NBJ,155R13ULTXPC1-NBJ,80.0,0.0,2025-12-30 17:20:06.177,79069,LT00044,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025172054_7,155R13ULTXPC1-NBJ,155R13ULTXPC1-NBJ,160.0,0.0,2025-12-30 17:20:54.537,79069,Lt00078,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025174546_8,155R13ULTXPC1-NBJ,155R13ULTXPC1-NBJ,80.0,0.0,2025-12-30 17:45:46.817,79069,LT00027,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025175020_1,1658014UXR-VMAXX,1658014UXR-VMAXX,75.0,0.0,2025-12-30 17:50:20.817,79069,csta560,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025175420_3,1658014UXR-VMAXX,1658014UXR-VMAXX,75.0,0.0,2025-12-30 17:54:20.633,79069,csta978,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025175607_5,1658014UXR-VMAXX,1658014UXR-VMAXX,75.0,0.0,2025-12-30 17:56:07.173,79069,csta695,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025175926_7,1658014UXR-VMAXX,1658014UXR-VMAXX,75.0,0.0,2025-12-30 17:59:26.927,79069,csta658,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025180109_8,1658014UXR-VMAXX,1658014UXR-VMAXX,75.0,0.0,2025-12-30 18:01:09.747,79069,csta670,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025180258_9,1658014UXR-VMAXX,1658014UXR-VMAXX,75.0,0.0,2025-12-30 18:02:58.363,79069,csta525,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025180521_10,1658014UXR-VMAXX,1658014UXR-VMAXX,75.0,0.0,2025-12-30 18:05:21.330,79069,csta556,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025181507_14,1658014UXR-VMAXX,1658014UXR-VMAXX,75.0,0.0,2025-12-30 18:15:07.560,79069,csta438,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025181649_16,1658014UXR-VMAXX,1658014UXR-VMAXX,75.0,0.0,2025-12-30 18:16:49.970,79069,csta894,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025182513_1,1856515UXRYSD-VMIMAX,1856515UXRYSD-VMIMAX,75.0,0.0,2025-12-30 18:25:13.170,79069,csta198,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025182531_2,1856515UXRYSD-VMIMAX,1856515UXRYSD-VMIMAX,75.0,0.0,2025-12-30 18:25:31.537,79069,csta757,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025182657_3,1856515UXRYSD-VMIMAX,1856515UXRYSD-VMIMAX,75.0,0.0,2025-12-30 18:26:57.057,79069,csta702,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025182946_4,1856515UXRYSD-VMIMAX,1856515UXRYSD-VMIMAX,75.0,0.0,2025-12-30 18:29:46.223,79069,csta515,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025183158_5,1856515UXRYSD-VMIMAX,1856515UXRYSD-VMIMAX,75.0,0.0,2025-12-30 18:31:58.680,79069,csta895,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025183337_6,1856515UXRYSD-VMIMAX,1856515UXRYSD-VMIMAX,75.0,0.0,2025-12-30 18:33:37.380,79069,csta977,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025183900_7,1856515UXRYSD-VMIMAX,1856515UXRYSD-VMIMAX,75.0,0.0,2025-12-30 18:39:00.103,79069,csta645,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025185603_8,1856515UXRYSD-VMIMAX,1856515UXRYSD-VMIMAX,75.0,0.0,2025-12-30 18:56:03.027,79069,csta691,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025185646_9,1856515UXRYSD-VMIMAX,1856515UXRYSD-VMIMAX,75.0,0.0,2025-12-30 18:56:46.007,79069,csta506,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025185757_10,1856515UXRYSD-VMIMAX,1856515UXRYSD-VMIMAX,75.0,0.0,2025-12-30 18:57:57.223,79069,csta461,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025190004_11,1856515UXRYSD-VMIMAX,1856515UXRYSD-VMIMAX,75.0,0.0,2025-12-30 19:00:04.560,79069,csta553,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025190138_12,1856515UXRYSD-VMIMAX,1856515UXRYSD-VMIMAX,75.0,0.0,2025-12-30 19:01:38.630,79069,csta751,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025191103_13,1856515UXRYSD-VMIMAX,1856515UXRYSD-VMIMAX,75.0,0.0,2025-12-30 19:11:03.337,79069,csta698,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025192155_2,2156017UXR-VMAXX,2156017UXR-VMAXX,75.0,0.0,2025-12-30 19:21:55.893,79069,csta703,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025192838_4,2156017UXR-VMAXX,2156017UXR-VMAXX,75.0,0.0,2025-12-30 19:28:38.727,79069,csta626,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025193155_5,2156017UXR-VMAXX,2156017UXR-VMAXX,75.0,0.0,2025-12-30 19:31:55.527,79069,csta508,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025194201_8,2156017UXR-VMAXX,2156017UXR-VMAXX,75.0,0.0,2025-12-30 19:42:01.367,79069,csta153,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025194916_10,2156017UXR-VMAXX,2156017UXR-VMAXX,75.0,0.0,2025-12-30 19:49:16.020,79069,csta891,Ready to use,90.56,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025195249_11,2156017UXR-VMAXX,2156017UXR-VMAXX,75.0,0.0,2025-12-30 19:52:49.183,79069,csta567,Ready to use,3.56,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025195526_12,2156017UXR-VMAXX,2156017UXR-VMAXX,75.0,0.0,2025-12-30 19:55:26.063,79069,csta204,Ready to use,34.56,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025200415_13,2156017UXR-VMAXX,2156017UXR-VMAXX,75.0,0.0,2025-12-30 20:04:15.397,79069,csta676,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025200639_15,2156017UXR-VMAXX,2156017UXR-VMAXX,75.0,0.0,2025-12-30 20:06:39.020,79069,csta423,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025200908_1,1757013NEOEU-T7234-NBJ,1757013NEOEU-T7234-NBJ,80.0,0.0,2025-12-30 20:09:08.840,79069,LT00039,Ready to use,22.00,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025212647_2,1757013NEOEU-T7234-NBJ,1757013NEOEU-T7234-NBJ,120.0,0.0,2025-12-30 21:26:47.867,79069,LT00126,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025212704_3,1757013NEOEU-T7234-NBJ,1757013NEOEU-T7234-NBJ,80.0,0.0,2025-12-30 21:27:04.333,79069,LT00105,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025215354_3,19560R16RANGHPE-VMAXX,19560R16RANGHPE-VMAXX,75.0,0.0,2025-12-30 21:53:54.730,79069,csta216,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025215541_4,19560R16RANGHPE-VMAXX,19560R16RANGHPE-VMAXX,75.0,0.0,2025-12-30 21:55:41.060,79069,csta545,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025220207_6,19560R16RANGHPE-VMAXX,19560R16RANGHPE-VMAXX,75.0,0.0,2025-12-30 22:02:07.303,79069,csta980,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025220623_8,19560R16RANGHPE-VMAXX,19560R16RANGHPE-VMAXX,75.0,0.0,2025-12-30 22:06:23.830,79069,csta502,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025220716_1,2157515RANHT-VMAXX,2157515RANHT-VMAXX,75.0,0.0,2025-12-30 22:07:16.100,79069,csta951,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025223444_2,2157515RANHT-VMAXX,2157515RANHT-VMAXX,75.0,0.0,2025-12-30 22:34:44.987,79069,csta127,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025224212_3,2157515RANHT-VMAXX,2157515RANHT-VMAXX,75.0,0.0,2025-12-30 22:42:12.650,79069,csta508,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025225058_4,2157515RANHT-VMAXX,2157515RANHT-VMAXX,75.0,0.0,2025-12-30 22:50:58.517,79069,csta680,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025225111_5,2157515RANHT-VMAXX,2157515RANHT-VMAXX,75.0,0.0,2025-12-30 22:51:10.987,79069,csta714,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025230438_6,2157515RANHT-VMAXX,2157515RANHT-VMAXX,75.0,0.0,2025-12-30 23:04:38.380,79095,csta665,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025231035_9,2157515RANHT-VMAXX,2157515RANHT-VMAXX,75.0,0.0,2025-12-30 23:10:35.663,79095,csta617,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025231224_10,2157515RANHT-VMAXX,2157515RANHT-VMAXX,75.0,0.0,2025-12-30 23:12:24.330,79095,csta669,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025231651_11,2157515RANHT-VMAXX,2157515RANHT-VMAXX,75.0,0.0,2025-12-30 23:16:51.853,79095,csta804,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025231751_12,2157515RANHT-VMAXX,2157515RANHT-VMAXX,75.0,0.0,2025-12-30 23:17:51.263,79095,csta682,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025232113_13,2157515RANHT-VMAXX,2157515RANHT-VMAXX,75.0,0.0,2025-12-30 23:21:13.803,79095,csta525,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025232453_14,2157515RANHT-VMAXX,2157515RANHT-VMAXX,75.0,0.0,2025-12-30 23:24:53.757,79095,csta978,Consumed1,0,QuintuPlex
Quintuplex,Quintuplex,Quintuplex_30122025232844_15,2157515RANHT-VMAXX,2157515RANHT-VMAXX,75.0,0.0,2025-12-30 23:28:44.217,79095,csta688,Consumed1,0,QuintuPlex
